row_id;bin;borough;neighborhood;zipcode;map_pluto_bbl;bldgclass;bldgclass_group;landuse;landuse_label;centroid_lon;centroid_lat;numfloors;height_roof;construction_year;ground_elevation;shape_area;distance_to_sidewalk_m;delivery_point_source;amr_accessibility_probability_estimated;amr_index_estimated
132;1012588;Manhattan;Chelsea-Hudson Yards;Unknown;1007170052;C2;C;2;Multi-family walk-up;-74.00372227;40.74487138;3.5;54.79;1840;15;149.6054688;3.480813276;addresspoint;0.097536507;9.753650653
133;1040903;Manhattan;Upper East Side-Carnegie Hill;Unknown;1013770044;C5;C;2;Multi-family walk-up;-73.9688827;40.76558136;4;54.89;1879;50;171.8789063;2.69438424;addresspoint;0.165177048;16.51770484
134;1005911;Manhattan;East Village;Unknown;1004370024;C7;C;4;Mixed residential/commercial;-73.9828504;40.72793225;5;64.91;1900;19;218.171875;2.479290104;addresspoint;0.612672417;61.26724165
135;1016091;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008440032;O6;O;5;Commercial & office;-73.9913149;40.73731164;8;114.52;1898;41;332.6679688;0;addresspoint;0.793045448;79.30454478
136;1054282;Manhattan;East Harlem (North);Unknown;1017550027;C2;C;2;Multi-family walk-up;-73.93753938;40.80878339;4;55.83;1926;16;183.9101563;4.645297046;addresspoint;0.171124142;17.11241415
137;1005063;Manhattan;East Village;Unknown;1004010042;C7;C;4;Mixed residential/commercial;-73.98240387;40.72425022;6;70.43;1900;15;281.4492188;3.379302294;addresspoint;0.64062495;64.062495
138;1003933;Manhattan;Chinatown-Two Bridges;Unknown;1003040019;K4;K;4;Mixed residential/commercial;-73.99441309;40.71802362;5;67.15;1910;36;544.203125;3.073756997;addresspoint;0.781828022;78.18280224
139;1006097;Manhattan;East Village;Unknown;1004430037;S3;S;4;Mixed residential/commercial;-73.98853237;40.72356968;4;53.48;1900;32;111.1132813;2.937069142;addresspoint;0.652673355;65.26733546
140;1031573;Manhattan;Upper West Side (Central);Unknown;1012030040;C5;C;2;Multi-family walk-up;-73.96834227;40.78800592;4;61.87352845;1889;112;194.28125;2.884846233;addresspoint;0.139240236;13.92402357
141;1010197;Manhattan;West Village;Unknown;1005910048;C7;C;4;Mixed residential/commercial;-74.0036234;40.73336319;5;59.83;1892;24;200.6289063;0.058023313;addresspoint;0.609524005;60.95240048
142;1002179;Manhattan;Tribeca-Civic Center;Unknown;1001910013;S1;S;4;Mixed residential/commercial;-74.0058681;40.71949504;2;31.51;1809;8;171.875;2.075458865;addresspoint;0.320154872;32.01548722
143;1054972;Manhattan;Harlem (South);Unknown;1018210120;C4;C;2;Multi-family walk-up;-73.95303372;40.79949326;5;60.51825712;1900;24;166.5390625;5.235585609;addresspoint;0.189392515;18.93925146
144;1051975;Manhattan;East Harlem (South);Unknown;1016320047;C3;C;2;Multi-family walk-up;-73.94628393;40.7911645;4;51.79;1910;8;199.4726563;1.309086773;addresspoint;0.139068186;13.90681858
145;1019482;Manhattan;Murray Hill-Kips Bay;Unknown;1008950038;HS;H;5;Commercial & office;-73.97631646;40.74928663;14;122.09;1964;42;;4.56147883;addresspoint;0.56931571;56.93157099
146;1032274;Manhattan;Upper West Side (Central);Unknown;1012180126;B1;B;1;One & two family;-73.97219835;40.78759093;3;43.42;1884;98;132.3671875;3.886525045;addresspoint;0.049500012;4.950001178
147;1031522;Manhattan;Upper West Side (Central);Unknown;1012020047;C0;C;2;Multi-family walk-up;-73.96937025;40.78761745;4;61.1;1893;112;220.8359375;4.354059067;addresspoint;0.124450793;12.44507927
148;1091592;Manhattan;Midtown-Times Square;Unknown;1010007502;RH;R;5;Commercial & office;-73.98354712;40.75931475;38;420;2022;50;;5.287782805;addresspoint;0.979195122;97.91951219
149;1015174;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008060076;H1;H;5;Commercial & office;-73.99166121;40.74871049;28;345.89;1929;36;;0.808505395;addresspoint;0.932618626;93.26186262
150;1090573;Manhattan;SoHo-Little Italy-Hudson Square;Unknown;1002390015;D7;D;4;Mixed residential/commercial;-73.99552929;40.71853767;7;33.67;2016;33;398.8203125;1.895976573;addresspoint;0.901963573;90.19635735
151;1001408;Manhattan;Tribeca-Civic Center;Unknown;1001247502;RB;R;5;Commercial & office;-74.00782265;40.71298899;30;362.28;1964;36;;3.654127388;addresspoint;0.849204236;84.92042357
152;1053858;Manhattan;Harlem (North);Unknown;1017290046;C4;C;2;Multi-family walk-up;-73.94011959;40.81106588;5;59.48;1900;20;429.2695313;1.668380777;addresspoint;0.234708383;23.47083826
153;1064364;Manhattan;Washington Heights (North);Unknown;1021790260;S3;S;4;Mixed residential/commercial;-73.9388599;40.85528727;3.5;45.65;1926;218;295.6445313;0.636052242;addresspoint;0.554924989;55.49249893
154;1010252;Manhattan;West Village;Unknown;1005920071;M1;M;8;Public facilities;-74.00071029;40.73262245;2;48.85;1834;16;;2.222812174;addresspoint;0.220243974;22.02439736
155;1090307;Manhattan;West Village;Unknown;1006027503;R4;R;3;Multi-family elevator;-74.00750562;40.73047731;10;156;2019;16;554.2109375;2.437415395;addresspoint;0.747512781;74.75127807
156;1060050;Manhattan;Harlem (North);Unknown;1020070059;C4;C;2;Multi-family walk-up;-73.94137611;40.81743651;5;58.14;1910;31;305.4023438;2.602141306;addresspoint;0.222318522;22.23185218
157;1020512;Manhattan;Gramercy;Unknown;1009240130;S0;S;4;Mixed residential/commercial;-73.98107833;40.73412121;3;32.7;1910;16;179.5625;3.63372397;addresspoint;0.644702989;64.47029885
158;1048406;Manhattan;Upper East Side-Carnegie Hill;Unknown;1015220059;D4;D;3;Multi-family elevator;-73.95249387;40.78460382;9;89.92;1924;97;916.8789063;1.142616277;addresspoint;0.659129844;65.91298442
159;1062325;Manhattan;Hamilton Heights-Sugar Hill;Unknown;1020880051;D1;D;3;Multi-family elevator;-73.95424232;40.82447365;11;128.13;1912;66;;1.317749049;addresspoint;0.492044448;49.20444483
160;1058603;Manhattan;Harlem (South);Unknown;1019280141;B1;B;1;One & two family;-73.95024792;40.80790389;3;42.04;1910;25;121.765625;3.464333315;addresspoint;0.077992529;7.799252855
161;1011706;Manhattan;West Village;Unknown;1006290028;O7;O;5;Commercial & office;-74.00352423;40.7398716;6;75.64612065;1910;20;393.2890625;2.329096885;addresspoint;0.702958835;70.29588354
162;1031540;Manhattan;Upper West Side (Central);Unknown;1012020149;C5;C;2;Multi-family walk-up;-73.96956178;40.78769787;4;59.32;1892;113;210.71875;4.166273747;addresspoint;0.140835861;14.08358608
163;1083373;Manhattan;Financial District-Battery Park City;Unknown;1000160100;D6;D;4;Mixed residential/commercial;-74.01649954;40.71091145;5;83.34453318;1983;16;;3.18577317;addresspoint;0.741307612;74.13076121
164;1057582;Manhattan;Harlem (South);Unknown;1019040057;M1;M;8;Public facilities;-73.9500135;40.80530764;4;49.77;1895;24;175.9804688;3.546060758;addresspoint;0.318175842;31.81758418
165;1064314;Manhattan;Washington Heights (North);Unknown;1021770154;D4;D;3;Multi-family elevator;-73.93946221;40.8499389;6;71.64;1910;199;;1.982913612;addresspoint;0.372582398;37.25823981
166;1045319;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014570047;C7;C;4;Mixed residential/commercial;-73.96005827;40.76178981;5;56.08;1910;41;252.296875;10.88693169;centroid_fallback;0.581352555;58.13525546
167;1028166;Manhattan;Upper West Side-Lincoln Square;Unknown;1011180036;D4;D;3;Multi-family elevator;-73.97921108;40.77232339;18;224.1;1930;77;;0.255433478;addresspoint;0.667720551;66.77205509
168;1080864;Manhattan;Midtown-Times Square;Unknown;1010230053;K5;K;5;Commercial & office;-73.984321;40.7628482;5;30;1920;63;302.5039063;22.20296877;centroid_fallback;0.721654688;72.16546875
169;1050060;Manhattan;Upper East Side-Yorkville;Unknown;1015500050;C7;C;4;Mixed residential/commercial;-73.95066106;40.77891716;5;55.32;1925;50;239.1835938;4.638056446;addresspoint;0.627988053;62.79880531
170;1000819;Manhattan;Financial District-Battery Park City;Unknown;1000240029;O4;O;5;Commercial & office;-74.01165523;40.70628797;48;561.44;1932;16;;1.778346123;addresspoint;0.927565545;92.75655447
171;1053737;Manhattan;Harlem (North);Unknown;1017270039;HR;H;5;Commercial & office;-73.94033215;40.80952326;5;54.56;1920;24;162.046875;6.342073151;addresspoint;0.584316602;58.43166015
172;1063798;Manhattan;Washington Heights (North);Unknown;1021570086;B2;B;1;One & two family;-73.93005366;40.85225483;2;27;1899;193;134.9101563;9.638605506;centroid_fallback;0.049024353;4.902435332
173;1028812;Manhattan;Upper West Side (Central);Unknown;1011290018;C5;C;2;Multi-family walk-up;-73.97523794;40.77953085;4;61.06;1895;84;283.7109375;5.794495677;addresspoint;0.15922732;15.92273196
174;1007367;Manhattan;SoHo-Little Italy-Hudson Square;Unknown;1004890036;C7;C;4;Mixed residential/commercial;-74.00347486;40.7242034;6;63.29;1905;10;393.7109375;3.245888973;addresspoint;0.678131739;67.81317386
175;1087059;Manhattan;East Village;Unknown;1004057504;R4;R;3;Multi-family elevator;-73.98046951;40.72815203;8;93;1965;15;;3.343849038;addresspoint;0.645134399;64.5134399
176;1013276;Manhattan;Chelsea-Hudson Yards;Unknown;1007440069;C0;C;2;Multi-family walk-up;-74.0018648;40.74487284;3;44.11;1910;16;143.6835938;0.723180781;addresspoint;0.190635707;19.06357075
177;1088314;Manhattan;The Battery-Governors Island-Ellis Island-Liberty Island;Unknown;1000030001;Q1;Q;9;Open space/recreation;-74.01452099;40.70410223;1;20;1951;15;160.3085938;3.374487812;centroid_fallback;0.286712657;28.67126571
178;1076370;Manhattan;East Harlem (North);Unknown;1016617503;R4;R;3;Multi-family elevator;-73.94114014;40.79446035;7;80;;15;264.9296875;2.833980386;addresspoint;0.540513751;54.0513751
179;1044031;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014290027;S5;S;4;Mixed residential/commercial;-73.95735387;40.77068703;4;44.26;1910;43;224.8867188;1.697432725;addresspoint;0.69946619;69.94661897
180;1052547;Manhattan;East Harlem (North);Unknown;1016650042;S2;S;4;Mixed residential/commercial;-73.93925067;40.79740298;4;42.12792851;1900;20;132.3085938;6.252017401;centroid_fallback;0.619913123;61.99131227
181;1018209;Manhattan;Murray Hill-Kips Bay;Unknown;1008840020;S9;S;4;Mixed residential/commercial;-73.98248271;40.74297068;4;53.14;1910;33;155.484375;2.563545228;addresspoint;0.674925312;67.49253123
182;1086268;Manhattan;The Battery-Governors Island-Ellis Island-Liberty Island;Unknown;1000010010;Y4;Y;8;Public facilities;-74.02404085;40.68615529;3.5;21.52;1900;10;517.3320313;19.25823907;addresspoint;0.462973631;46.29736307
183;1046837;Manhattan;Upper East Side-Carnegie Hill;Unknown;1014970046;D4;D;3;Multi-family elevator;-73.95822402;40.78033884;14;144.2;1917;98;672.7109375;0.715057844;addresspoint;0.673652476;67.36524763
184;1014099;Manhattan;Chelsea-Hudson Yards;Unknown;1007710075;S5;S;4;Mixed residential/commercial;-73.99877142;40.74434535;4;46.53;1920;22;382.3476563;1.579544786;addresspoint;0.749681383;74.96813829
185;1035435;Manhattan;Midtown-Times Square;Unknown;1012840012;O6;O;5;Commercial & office;-73.97692748;40.75701489;9;100.42;1915;66;376.0117188;2.442410285;addresspoint;0.819461589;81.94615895
186;1003988;Manhattan;Chinatown-Two Bridges;Unknown;1003080016;O5;O;5;Commercial & office;-73.99112552;40.71690634;5;61.64;1910;40;;2.55863334;addresspoint;0.840298812;84.0298812
187;1088044;Manhattan;Randall's Island;Unknown;1018190015;U9;U;7;Transportation/utility;-73.9203071;40.78933356;;37;;19;;2.293061206;addresspoint;0.761117148;76.11171475
188;1086145;Manhattan;East Harlem (North);Unknown;1017450141;C0;C;2;Multi-family walk-up;-73.94252463;40.80131527;4;38.36778223;2001;30;161.828125;5.494884777;addresspoint;0.306323627;30.63236271
189;1005530;Manhattan;Lower East Side;Unknown;1004160063;C7;C;4;Mixed residential/commercial;-73.98908789;40.72088895;6;62.14;1900;36;310.828125;4.896633671;addresspoint;0.627276994;62.72769943
190;1051872;Manhattan;East Harlem (South);Unknown;1016290159;M9;M;8;Public facilities;-73.94848412;40.78965742;3;39.10279485;;50;206.1367188;4.417220695;addresspoint;0.250731705;25.07317051
191;1012295;Manhattan;Chelsea-Hudson Yards;Unknown;1006920019;E1;E;6;Industrial/manufacturing;-74.00657964;40.74650591;9;115.53;1913;7;;2.899818392;addresspoint;0.53103138;53.10313805
192;1000544;Manhattan;Financial District-Battery Park City;Unknown;1000167505;RM;R;4;Mixed residential/commercial;-74.01804915;40.70909184;26;235;1987;13;;0.66328504;addresspoint;0.956243181;95.6243181
193;1089819;Manhattan;Tribeca-Civic Center;Unknown;1005957508;R4;R;3;Multi-family elevator;-74.01081392;40.72492918;9;110;2021;6;843.2109375;10.07437321;centroid_fallback;0.783243475;78.32434753
194;1079749;Manhattan;Manhattanville-West Harlem;Unknown;1020010038;C1;C;2;Multi-family walk-up;-73.95646034;40.82040991;5;60.3;1926;80;412.9101563;12.62962767;centroid_fallback;0.130630782;13.0630782
195;1081581;Manhattan;Upper West Side-Manhattan Valley;Unknown;1018600020;N2;N;8;Public facilities;-73.96363312;40.79929297;8;70.46;1967;104;;2.993942223;addresspoint;0.504041509;50.40415094
196;1013376;Manhattan;Chelsea-Hudson Yards;Unknown;1007460079;C7;C;4;Mixed residential/commercial;-74.00126386;40.74604529;5;60.12;1915;15;333.9960938;2.71482303;addresspoint;0.662728826;66.2728826
197;1016741;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008530001;H1;H;5;Commercial & office;-73.98735841;40.74127648;51;600.16;1909;37;989.1367188;1.546971209;addresspoint;0.984833193;98.48331935
198;1078897;Manhattan;Hell's Kitchen;Unknown;1010430046;D5;D;3;Multi-family elevator;-73.9861821;40.76456301;6;56.16;1920;64;;0.742713222;addresspoint;0.585126923;58.51269233
199;1031112;Manhattan;Upper West Side (Central);Unknown;1011860051;D4;D;3;Multi-family elevator;-73.98326424;40.78401165;16;164.94;1926;54;599.8320313;1.409359532;addresspoint;0.734133136;73.41331357
200;1041225;Manhattan;Upper East Side-Carnegie Hill;Unknown;1013820039;O2;O;5;Commercial & office;-73.96627627;40.76854441;5;73.79;1879;75;316.34375;2.690423564;addresspoint;0.552210249;55.22102495
201;1043824;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014160140;A4;A;1;One & two family;-73.96449847;40.76295328;4;47.29;1870;61;140.3085938;2.535541472;addresspoint;0.107889296;10.78892958
202;1047676;Manhattan;Upper East Side-Carnegie Hill;Unknown;1015130029;I9;I;8;Public facilities;-73.95559777;40.77802526;6;84.74;1930;82;711.9296875;2.363504631;addresspoint;0.271104928;27.11049281
203;1018509;Manhattan;Murray Hill-Kips Bay;Unknown;1008890062;S9;S;4;Mixed residential/commercial;-73.97950422;40.7460124;5;59.29;1910;35;301.1210938;2.994707607;addresspoint;0.708471524;70.84715237
204;1032495;Manhattan;Upper West Side (Central);Unknown;1012220010;B3;B;1;One & two family;-73.9717092;40.79065341;3;44.37;1901;109;145.1914063;5.146191073;addresspoint;0.134758177;13.47581774
205;1011247;Manhattan;West Village;Unknown;1006210040;S4;S;4;Mixed residential/commercial;-74.00469535;40.73517659;5;58.57;1868;25;207.953125;1.694281325;addresspoint;0.713894061;71.3894061
206;1079518;Manhattan;Upper West Side (Central);Unknown;1012080001;D6;D;4;Mixed residential/commercial;-73.96765155;40.79142929;26;26.42;1968;120;;2.680896918;addresspoint;0.954121089;95.41210893
207;1058568;Manhattan;Harlem (South);Unknown;1019280037;C3;C;2;Multi-family walk-up;-73.94991262;40.80773553;4;46.77;1910;23;152.4335938;3.332731471;addresspoint;0.126337137;12.63371367
208;1011873;Manhattan;West Village;Unknown;1006330041;C3;C;2;Multi-family walk-up;-74.00672411;40.73531877;3;36.23;1843;20;121.5351563;0.946595063;addresspoint;0.081702038;8.170203811
209;1051267;Manhattan;Upper East Side-Yorkville;Unknown;1015830026;A4;A;1;One & two family;-73.94502396;40.77527371;3;36.44;1882;27;102.40625;3.706045189;addresspoint;0.119638216;11.96382164
210;1005141;Manhattan;East Village;Unknown;1004040033;C7;C;4;Mixed residential/commercial;-73.97992488;40.72708604;5;48.64;1860;12;293.1132813;2.903988833;addresspoint;0.580255981;58.02559812
211;1035369;Manhattan;Midtown-Times Square;Unknown;1012790009;O6;O;5;Commercial & office;-73.97888947;40.75459985;18;212.6400448;1927;59;;4.073057572;addresspoint;0.87594334;87.59433405
212;1087884;Manhattan;East Harlem (North);Unknown;1017530008;B1;B;1;One & two family;-73.93999132;40.80818215;4;53.03;2004;23;183.3320313;5.852521097;addresspoint;0.147305375;14.73053745
213;1023730;Manhattan;Midtown-Times Square;Unknown;1010107508;RC;R;5;Commercial & office;-73.97735769;40.76466595;18;194.51;1927;60;;2.996115576;addresspoint;0.847862614;84.78626135
214;1048906;Manhattan;Upper East Side-Yorkville;Unknown;1015350040;C4;C;2;Multi-family walk-up;-73.95137385;40.78086259;5;57.46;1910;66;280.5546875;1.435982355;addresspoint;0.20067125;20.06712498
215;1010960;Manhattan;West Village;Unknown;1006140022;C0;C;2;Multi-family walk-up;-74.00234914;40.73688839;3;44.18328379;1845;26;154.734375;8.30067591;centroid_fallback;0.109560867;10.95608666
216;1041655;Manhattan;Upper East Side-Carnegie Hill;Unknown;1013890031;D2;D;3;Multi-family elevator;-73.96341192;40.77290003;5;58.07;1898;60;258.0664063;3.363724544;addresspoint;0.48428934;48.42893404
217;1058344;Manhattan;Harlem (North);Unknown;1019210045;C4;C;2;Multi-family walk-up;-73.94118159;40.8157262;5;59.57;1910;23;293.3789063;2.188036967;addresspoint;0.226862049;22.68620495
218;1019875;Manhattan;Murray Hill-Kips Bay;Unknown;1009080013;D3;D;3;Multi-family elevator;-73.98027855;40.74114956;6;70.52;1920;40;495.46875;2.594527307;addresspoint;0.55642706;55.642706
219;1079026;Manhattan;Lower East Side;Unknown;1003360017;M1;M;8;Public facilities;-73.98332588;40.715562;1;51.09;1826;28;769.8085938;6.030889993;addresspoint;0.224116551;22.41165511
220;1082768;Manhattan;Stuyvesant Town-Peter Cooper Village;Unknown;1009720001;D7;D;4;Mixed residential/commercial;-73.97674457;40.73085724;13;122.22;1945;17;;34.48655857;addresspoint;0.775946266;77.59462665
221;1013800;Manhattan;Chelsea-Hudson Yards;Unknown;1007660018;B1;B;1;One & two family;-74.00032032;40.74072734;3;57.3;1901;22;123.3398438;8.625329118;centroid_fallback;0.0629332;6.293319983
222;1050422;Manhattan;Upper East Side-Yorkville;Unknown;1015620024;C7;C;4;Mixed residential/commercial;-73.94906131;40.77374673;5;54.57;1910;47;268.4960938;2.02675151;addresspoint;0.624398983;62.4398983
223;1018175;Manhattan;Gramercy;Unknown;1008830031;D1;D;3;Multi-family elevator;-73.98229868;40.74198846;6;67.82;1967;32;400.328125;3.127024735;addresspoint;0.570766373;57.07663729
224;1085844;Manhattan;Harlem (South);Unknown;1019010047;C0;C;2;Multi-family walk-up;-73.95066255;40.80313538;3;28.5;1999;23;164.078125;1.341224595;addresspoint;0.315655324;31.5655324
225;1013430;Manhattan;Chelsea-Hudson Yards;Unknown;1007467504;R4;R;3;Multi-family elevator;-73.99943174;40.74505417;5;77;1873;20;789.0976563;5.914222993;addresspoint;0.492738362;49.27383621
226;1077021;Manhattan;Murray Hill-Kips Bay;Unknown;1009070010;C5;C;2;Multi-family walk-up;-73.98095465;40.74058525;5;56.76;1910;35;256.4101563;2.443878017;addresspoint;0.234556934;23.45569341
227;1087069;Manhattan;Chelsea-Hudson Yards;Unknown;1007927507;RM;R;4;Mixed residential/commercial;-73.99727788;40.73981384;10;105;1930;30;365.4570313;1.165470806;addresspoint;0.828636828;82.86368282
228;1005101;Manhattan;East Village;Unknown;1004020044;C4;C;2;Multi-family walk-up;-73.98184943;40.72482162;5;55.6;1930;14;277.328125;1.840079186;addresspoint;0.262323766;26.23237664
229;1002427;Manhattan;Chinatown-Two Bridges;Unknown;1002020014;K4;K;4;Mixed residential/commercial;-73.99686972;40.71627787;3;36.34;1910;44;153.1875;0.562347469;addresspoint;0.724827644;72.48276437
